db_id,tier,hinglish_input,golden_sql,generated_sql,execution_match,status
music_1,hinglish_light,What are the names of the artists jo UK se aaye aur English me geet lagaye?,"SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT artist_name FROM song WHERE languages  =  ""english",SELECT DISTINCT T1.artist_name FROM artist AS T1 INNER JOIN song AS T2 ON T1.artist_name = T2.artist_name WHERE T1.country = 'UK' AND T2.languages LIKE '%English%' AND T2.song_name LIKE '%geet%',False,SUCCESS
music_1,hinglish_natural,UK se aaye aur English me geet lagaye huye artists ki names kya hain?,"SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT artist_name FROM song WHERE languages  =  ""english",SELECT DISTINCT T1.artist_name FROM artist AS T1 INNER JOIN files AS T2 ON T1.artist_name = T2.artist_name WHERE T2.country = 'UK' AND T2.formats LIKE '%English%',False,no such column: T2.country
music_1,hinglish_hindi_heavy,kyunki UK se aaye aur English me geet lagaye huye artists ki names kya hain?,"SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT artist_name FROM song WHERE languages  =  ""english",SELECT DISTINCT T1.artist_name FROM artist AS T1 INNER JOIN files AS T2 ON T1.artist_name = T2.artist_name WHERE T2.country = 'UK' AND T2.language = 'English',False,no such column: T2.country
perpetrator,hinglish_light,What is the country jo sabse ziyada dhoon hain?,"SELECT Country ,  COUNT(*) FROM perpetrator GROUP BY Country ORDER BY COUNT(*) DESC LIMIT 1",SELECT Country FROM perpetrator GROUP BY Country ORDER BY SUM(Killed) DESC LIMIT 1,False,SUCCESS
perpetrator,hinglish_natural,Kya ye desh hai jo sabse ziyada dhoon hain?,"SELECT Country ,  COUNT(*) FROM perpetrator GROUP BY Country ORDER BY COUNT(*) DESC LIMIT 1",SELECT Location FROM perpetrator ORDER BY Killed DESC LIMIT 1,False,SUCCESS
perpetrator,hinglish_hindi_heavy,Kyi cheez kya hai jo desh mein sabse ziyada dhoon hain?,"SELECT Country ,  COUNT(*) FROM perpetrator GROUP BY Country ORDER BY COUNT(*) DESC LIMIT 1",SELECT Name FROM people WHERE Height = ( SELECT MAX(Height) FROM people ),False,SUCCESS
company_office,hinglish_light,"Find the names of the buildings in on-hold status, aur unhe building stories ki increasing order mein arrange karo","SELECT name FROM buildings WHERE Status  =  ""on-hold"" ORDER BY Stories ASC",SELECT name FROM buildings WHERE Status = 'on-hold' ORDER BY Stories ASC,True,CLEAN
company_office,hinglish_natural,on-hold status mein building ka list banana aur unhe building stories ki increasing tarah se arrange karna,"SELECT name FROM buildings WHERE Status  =  ""on-hold"" ORDER BY Stories ASC","SELECT name, Stories FROM buildings WHERE Status = 'on-hold' ORDER BY Stories ASC",False,SUCCESS
company_office,hinglish_hindi_heavy,"find the names of the buildings in on-hold status, aur sort karo building stories ki increasing order mein","SELECT name FROM buildings WHERE Status  =  ""on-hold"" ORDER BY Stories ASC",SELECT name FROM buildings WHERE Status = 'On-Hold' ORDER BY Stories ASC,False,SUCCESS
college_3,hinglish_light,Find the department name jo Building Mergenthaler mein hai,"SELECT DName FROM DEPARTMENT WHERE Building  =  ""Mergenthaler",SELECT T1.DName FROM DEPARTMENT AS T1 INNER JOIN MEMBER_OF AS T2 ON T1.DNO = T2.DNO WHERE T2.Building = 'Mergenthaler',False,no such column: T2.Building
college_3,hinglish_natural,Building Mergenthaler mein kaunsa department name pade,"SELECT DName FROM DEPARTMENT WHERE Building  =  ""Mergenthaler",SELECT DName FROM Department WHERE Building = 'Mergenthaler Mein',False,SUCCESS
college_3,hinglish_hindi_heavy,"Building Mergenthaler mein kaunsa department name pade, find the department name which is in","SELECT DName FROM DEPARTMENT WHERE Building  =  ""Mergenthaler",SELECT T2.DName FROM Department AS T1 INNER JOIN Member_of AS T2 ON T1.DNO = T2.DNO WHERE T1.Building = 'Mergenthaler Mein',False,no such column: T2.DName
small_bank_1,hinglish_light,What is the paise baalanc of the account belonging to the customer with the highest chekking baalanc?,SELECT T3.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid ORDER BY T2.balance DESC LIMIT 1,SELECT T2.balance FROM accounts AS T1 INNER JOIN checking AS T2 ON T1.custid = T2.custid ORDER BY T2.balance DESC LIMIT 1,False,SUCCESS
small_bank_1,hinglish_natural,Aapki question hai ki account ka paise baalanc kya hai jo chekking baalanc se jyada hoga aur wo customer ka jo mention hai?,SELECT T3.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid ORDER BY T2.balance DESC LIMIT 1,SELECT T1.balance FROM CHECKING AS T1 INNER JOIN ACCOUNTS AS T2 ON T1.custid = T2.custid WHERE T1.balance > (SELECT balance FROM SAVINGS WHERE custid = T2.custid),False,SUCCESS
small_bank_1,hinglish_hindi_heavy,Kya chekking baalanc se jyada hua customer ka account ka paise baalanc kya hai?,SELECT T3.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid ORDER BY T2.balance DESC LIMIT 1,SELECT T2.balance FROM checking AS T1 INNER JOIN accounts AS T2 ON T1.custid = T2.custid WHERE T1.balance > T2.balance,False,no such column: T2.balance
csu_1,hinglish_light,Which university hai in Los Angeles county aur 1950 ke baad open ki thi?,"SELECT campus FROM campuses WHERE county  =  ""Los Angeles"" AND YEAR  >  1950",SELECT campus FROM campuses WHERE county = 'Los Angeles' AND YEAR >= 1950,True,CLEAN
csu_1,hinglish_natural,Los Angeles county mein kis university jo 1950 se baad open ki thi?,"SELECT campus FROM campuses WHERE county  =  ""Los Angeles"" AND YEAR  >  1950",SELECT T2.Campus FROM campuses AS T1 INNER JOIN csu_fees AS T2 ON T1.Id = T2.Campus WHERE T1.County = 'Los Angeles' AND T2.Year >= 1950,False,SUCCESS
csu_1,hinglish_hindi_heavy,Los Angeles county mein kis university ko jiska opening 1950 ke baad hua tha?,"SELECT campus FROM campuses WHERE county  =  ""Los Angeles"" AND YEAR  >  1950",SELECT T2.Campus FROM campuses AS T1 INNER JOIN csu_fees AS T2 ON T1.Id = T2.Campus WHERE T1.County = 'Los Angeles' AND T2.Year >= 1950,False,SUCCESS
chinook_1,hinglish_light,"Show the album names, ids aur the number of tracks for each album.","SELECT T1.Title ,  T2.AlbumID ,  COUNT(*) FROM ALBUM AS T1 JOIN TRACK AS T2 ON T1.AlbumId  =  T2.AlbumId GROUP BY T2.AlbumID","SELECT T1.Title AS AlbumName, T1.AlbumId, COUNT(T2.TrackId) AS NumberOfTracks",False,no such column: T1.Title
chinook_1,hinglish_natural,"Show album names, ids aur track numbers for each album.","SELECT T1.Title ,  T2.AlbumID ,  COUNT(*) FROM ALBUM AS T1 JOIN TRACK AS T2 ON T1.AlbumId  =  T2.AlbumId GROUP BY T2.AlbumID","SELECT T1.Title AS AlbumName, T1.AlbumId, T2.TrackId FROM Album AS T1 INNER JOIN Track AS T2 ON T1.AlbumId = T2.AlbumId",False,SUCCESS
chinook_1,hinglish_hindi_heavy,"Show the album names, ids aur the number of tracks for each album.","SELECT T1.Title ,  T2.AlbumID ,  COUNT(*) FROM ALBUM AS T1 JOIN TRACK AS T2 ON T1.AlbumId  =  T2.AlbumId GROUP BY T2.AlbumID","SELECT T1.Title AS AlbumName, T1.AlbumId, COUNT(T2.TrackId) AS NumberOfTracks",False,no such column: T1.Title
cinema,hinglish_light,What are the title aur director name of the films jo schedule nahi hai?,"SELECT title ,  directed_by FROM film WHERE film_id NOT IN (SELECT film_id FROM schedule)","SELECT T1.Title, T2.Directed_by FROM film AS T1 JOIN schedule AS T2 ON T1.Film_ID = T2.Film_ID WHERE T2.Cinema_ID IS NULL",False,no such column: T2.Directed_by
cinema,hinglish_natural,"Films jo schedule nahi hai, unki title aur director kya hain?","SELECT title ,  directed_by FROM film WHERE film_id NOT IN (SELECT film_id FROM schedule)","SELECT T1.Title, T1.Directed_by FROM film AS T1 WHERE T1.Film_ID NOT IN (SELECT Film_ID FROM schedule)",True,CLEAN
cinema,hinglish_hindi_heavy,Jo films schedule nahi hai unki title aur director kyun nahi deti?,"SELECT title ,  directed_by FROM film WHERE film_id NOT IN (SELECT film_id FROM schedule)","SELECT T1.Title, T2.Directed_by FROM film AS T1 JOIN schedule AS T2 ON T1.Film_ID = T2.Film_ID WHERE T2.Date IS NULL",False,no such column: T2.Directed_by
store_1,hinglish_light,List the top 5 genres by number of tracks,"SELECT T1.name ,  COUNT(*) FROM genres AS T1 JOIN tracks AS T2 ON T2.genre_id  =  T1.id GROUP BY T1.id ORDER BY count(*) DESC LIMIT 5;","SELECT g.name, COUNT(t.id) AS num_tracks",False,no such column: g.name
store_1,hinglish_natural,Top 5 gēnras se list karo jo sāare trakks ka saāt de,"SELECT T1.name ,  COUNT(*) FROM genres AS T1 JOIN tracks AS T2 ON T2.genre_id  =  T1.id GROUP BY T1.id ORDER BY count(*) DESC LIMIT 5;",SELECT T1.name FROM genres AS T1 JOIN tracks AS T2 ON T1.id = T2.genre_id GROUP BY T1.name ORDER BY COUNT(T2.id) DESC LIMIT 5,False,SUCCESS
store_1,hinglish_hindi_heavy,Top 5 gēnras by trakks ka sāat list karo; gēnra namen aur trakk sāat.,"SELECT T1.name ,  COUNT(*) FROM genres AS T1 JOIN tracks AS T2 ON T2.genre_id  =  T1.id GROUP BY T1.id ORDER BY count(*) DESC LIMIT 5;","SELECT T2.name AS GenreName, SUM(T1.milliseconds) / COUNT(T1.id) AS AverageDuration",False,no such column: T2.name
university_basketball,hinglish_light,What is all the information about the basketball match?,SELECT * FROM basketball_match,SELECT * FROM basketball_match,True,CLEAN
university_basketball,hinglish_natural,What is the complete info about waha ka kabaddi maatir?,SELECT * FROM basketball_match,SELECT * FROM basketball_match WHERE Team_Name = 'Waha Ka Kabaddi Maatir',False,SUCCESS
university_basketball,hinglish_hindi_heavy,Kya ye basketball maatir sabhi details hain?,SELECT * FROM basketball_match,SELECT * FROM basketball_match,True,CLEAN
musical,hinglish_light,What are the distinct nominees of the musicals with the award that is not Tony Award?,"SELECT DISTINCT Nominee FROM musical WHERE Award != ""Tony Award",SELECT DISTINCT Nominee FROM musical WHERE Award != 'Tony Award',False,SUCCESS
musical,hinglish_natural,Musical ke nomination kya hain jo Tony Award nahi hai?,"SELECT DISTINCT Nominee FROM musical WHERE Award != ""Tony Award",SELECT Name FROM musical WHERE Nominee != 'Tony Award' AND Award != 'Tony Award',False,SUCCESS
musical,hinglish_hindi_heavy,Musical mei kis ke nomination hain jo Tony Award nahi hain?,"SELECT DISTINCT Nominee FROM musical WHERE Award != ""Tony Award",SELECT Name FROM musical WHERE Nominee != 'Tony Award' AND Award IS NULL,False,SUCCESS
entrepreneur,hinglish_light,What are the doobara tareekh of entrepreneurs with investor Simon Woodroffe or Peter Jones?,"SELECT T2.Date_of_Birth FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Investor  =  ""Simon Woodroffe"" OR T1.Investor  =  ""Peter Jones","SELECT T1.Company FROM entrepreneur AS T1 INNER JOIN people AS T2 ON T1.People_ID = T2.People_ID WHERE T2.Investor IN ('Simon Woodroffe', 'Peter Jones')",False,no such column: T2.Investor
entrepreneur,hinglish_natural,Kya doobara tareekh of entrepreneurs with investor Simon Woodroffe ya Peter Jones hain?,"SELECT T2.Date_of_Birth FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Investor  =  ""Simon Woodroffe"" OR T1.Investor  =  ""Peter Jones","SELECT T1.Company FROM entrepreneur AS T1 INNER JOIN people AS T2 ON T1.People_ID = T2.People_ID WHERE T2.Investor IN ('Simon Woodroffe', 'Peter Jones')",False,no such column: T2.Investor
entrepreneur,hinglish_hindi_heavy,Kya doobara tareekh of entrepreneurs with investor Simon Woodroffe yaar Peter Jones hain?,"SELECT T2.Date_of_Birth FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Investor  =  ""Simon Woodroffe"" OR T1.Investor  =  ""Peter Jones","SELECT T1.Company FROM entrepreneur AS T1 INNER JOIN people AS T2 ON T1.People_ID = T2.People_ID WHERE T2.Name IN ('Simon Woodroffe', 'Peter Jones')",False,SUCCESS
school_player,hinglish_light,What are the team aur location of school each player belongs to?,"SELECT T1.Team ,  T2.Location FROM player AS T1 JOIN school AS T2 ON T1.School_ID  =  T2.School_ID","SELECT T1.Team, T2.Location FROM player AS T1 INNER JOIN school AS T2 ON T1.School_ID = T2.School_ID",True,CLEAN
school_player,hinglish_natural,Team aur school ki location kitni players ne kahan se aaye hain?,"SELECT T1.Team ,  T2.Location FROM player AS T1 JOIN school AS T2 ON T1.School_ID  =  T2.School_ID","SELECT T1.Location, COUNT(T2.Player) FROM school AS T1 INNER JOIN player AS T2 ON T1.School_ID = T2.School_ID GROUP BY T1.Location",False,SUCCESS
school_player,hinglish_hindi_heavy,Kyun kya team aur school ka location hi kyunki players se pata chala?,"SELECT T1.Team ,  T2.Location FROM player AS T1 JOIN school AS T2 ON T1.School_ID  =  T2.School_ID","SELECT T1.Team, T2.Location FROM player AS T1 INNER JOIN school AS T2 ON T1.School_ID = T2.School_ID",True,CLEAN
twitter_1,hinglish_light,Find the name aur partition id yaar jo tweet kari gaye kehne mein jyada se jyaada do baar nahi kar liye.,"SELECT T1.name ,  T1.partitionid FROM user_profiles AS T1 JOIN tweets AS T2 ON T1.uid  =  T2.uid GROUP BY T2.uid HAVING count(*)  <  2","SELECT T1.name, T1.partitionid FROM tweets AS T1 JOIN user_profiles AS T2 ON T1.uid = T2.uid GROUP BY T1.uid HAVING COUNT(T1.id) < 3",False,no such column: T1.name
twitter_1,hinglish_natural,Find the name aur partition id users jo tweet kare kehne mein do baar nahi kar chuke hain.,"SELECT T1.name ,  T1.partitionid FROM user_profiles AS T1 JOIN tweets AS T2 ON T1.uid  =  T2.uid GROUP BY T2.uid HAVING count(*)  <  2","SELECT T1.name, T1.partitionid FROM user_profiles AS T1 JOIN tweets AS T2 ON T1.uid = T2.uid GROUP BY T1.uid HAVING COUNT(DISTINCT T2.id) < 2",True,CLEAN
twitter_1,hinglish_hindi_heavy,Find the name aur partition id ke liye users jo tweet kare kehne mein to do baar nahi kar liye.,"SELECT T1.name ,  T1.partitionid FROM user_profiles AS T1 JOIN tweets AS T2 ON T1.uid  =  T2.uid GROUP BY T2.uid HAVING count(*)  <  2","SELECT T1.name, T1.partitionid FROM user_profiles AS T1 INNER JOIN tweets AS T2 ON T1.uid = T2.uid WHERE T2.createdate > (SELECT MAX(createdate) FROM tweets)",False,SUCCESS
theme_gallery,hinglish_light,What are the names aur joining year of artists jo United States nahi kahe rahi hain?,"SELECT name ,  year_join FROM artist WHERE country != 'United States",SELECT Name FROM artist WHERE Country != 'United States' AND YEAR_Join IS NOT NULL,False,SUCCESS
theme_gallery,hinglish_natural,Kya artists jinhen United States nahi hai unka name aur joining kaal kya hai?,"SELECT name ,  year_join FROM artist WHERE country != 'United States","SELECT Name, Year_Join FROM artist WHERE Country != 'United States'",False,SUCCESS
theme_gallery,hinglish_hindi_heavy,Kyi kya artists ki naam aur joining kaal jo United States nahi kahe rahi hain?,"SELECT name ,  year_join FROM artist WHERE country != 'United States","SELECT Name, Year_Join FROM artist WHERE Country != 'United States'",False,SUCCESS
dorm_1,hinglish_light,What are the amenities in alphabetical order that Anonymous Donor Hall has?,SELECT T1.amenity_name FROM dorm_amenity AS T1 JOIN has_amenity AS T2 ON T2.amenid  =  T1.amenid JOIN dorm AS T3 ON T2.dormid  =  T3.dormid WHERE T3.dorm_name  =  'Anonymous Donor Hall' ORDER BY T1.amenity_name,SELECT T1.amenity_name FROM dorm AS T1 INNER JOIN has_amenity AS T2 ON T1.dormid = T2.dormid WHERE T1.dorm_name = 'Anonymous Donor Hall' ORDER BY T1.amenity_name ASC,False,no such column: T1.amenity_name
dorm_1,hinglish_natural,Anonymous Donor Hall mein kya pahle se phirse shubh evam visheshit uttamanikay hain jo abhi alphabet ke tarah chahiye?,SELECT T1.amenity_name FROM dorm_amenity AS T1 JOIN has_amenity AS T2 ON T2.amenid  =  T1.amenid JOIN dorm AS T3 ON T2.dormid  =  T3.dormid WHERE T3.dorm_name  =  'Anonymous Donor Hall' ORDER BY T1.amenity_name,SELECT DISTINCT T1.dorm_name FROM dorm AS T1 INNER JOIN lives_in AS T2 ON T1.dormid = T2.dormid WHERE T2.stuid IS NULL AND T1.gender = 'M' ORDER BY T1.dorm_name,False,SUCCESS
dorm_1,hinglish_hindi_heavy,kya Anonymous Donor Hall mein amenities alphabet se jaise chahiye hain unmein kya pahle se phirse hain?,SELECT T1.amenity_name FROM dorm_amenity AS T1 JOIN has_amenity AS T2 ON T2.amenid  =  T1.amenid JOIN dorm AS T3 ON T2.dormid  =  T3.dormid WHERE T3.dorm_name  =  'Anonymous Donor Hall' ORDER BY T1.amenity_name,SELECT DISTINCT T1.amenity_name FROM dorm AS T1 INNER JOIN has_amenity AS T2 ON T1.dormid = T2.dormid ORDER BY T1.amenity_name,False,no such column: T1.amenity_name
csu_1,hinglish_light,What is the campus fee for San Jose State University in 1996?,"SELECT campusfee FROM campuses AS T1 JOIN csu_fees AS T2 ON T1.id  =  t2.campus WHERE t1.campus  =  ""San Jose State University"" AND T2.year  =  1996",SELECT c.CampusFee FROM campuses AS c INNER JOIN csu_fees AS cf ON c.Id = cf.Campus WHERE c.Campus = 'San Jose State University' AND cf.Year = 1996,False,no such column: c.CampusFee
csu_1,hinglish_natural,1996 में सान जोस स्टेट यूनिवर्सिटी का कैंपस फीस क्या है?,"SELECT campusfee FROM campuses AS T1 JOIN csu_fees AS T2 ON T1.id  =  t2.campus WHERE t1.campus  =  ""San Jose State University"" AND T2.year  =  1996",SELECT campusfee FROM csu_fees WHERE year = 1996 AND campus = 1,False,SUCCESS
